Country,Year,Area_Harvested_ha,Production_tonnes,Yield_kg_per_ha,Mean_Temperature_C,Mean_Dewpoint_C,Mean_Wind_Speed_m_s,Total_Precipitation_mm,Mean_Solar_Radiation_MJ_m2,Mean_Soil_Moisture_0_7cm,Mean_Soil_Moisture_7_28cm,Mean_Soil_Moisture_28_100cm,Mean_Soil_Temperature_7_28cm_C,Mean_Soil_Temperature_28_100cm_C,Agricultural_land_pct,Agriculture_value_added_pct_GDP,Forest_area_pct,GDP_per_capita,Population,Rural_population_pct,Temperature_change,Previous_Year_Yield,Yield_Growth_Rate,Average_Soil_Moisture,Average_Soil_Temperature,Temperature_Yearly_Change,Precipitation_Yearly_Change,Soil_Moisture_Yearly_Change
Algeria,2021,440008.0,704619.0,1601.4,18.184435,8.682571,2.6694415,383.1088595986366,449.1028299331665,0.188201,0.2032568,0.15782896,18.220947,18.204248,17.3306070351928,11.2354345605089,0.822088053271978,4160.55926736925,44761099.0,26.3800781738427,2.333,2460.0,-0.3490243902439024,0.18309558666666667,18.2125975,0.48301700000000025,-30.482250213623047,-0.005031346666666658
Algeria,2022,470759.0,850868.13,1807.4,18.446304,8.594007,2.5662715,368.6527618765831,452.2268890937169,0.18325587,0.2024563,0.15649322,18.351547,18.255728,17.351348174024,10.6470638553472,0.826286664371426,4960.30334332888,45477389.0,25.8204137645486,1.696,1601.4,0.12863744223804163,0.18073513,18.3036375,0.2618690000000008,-14.456097722053528,-0.002360456666666677
Algeria,2023,486141.0,913339.99,1878.8,18.24325,8.535774,2.5342147,401.03878202289343,453.73150138060254,0.17489326,0.19525993,0.14486642,18.382261,18.45088,17.359031632336,13.3692450434856,0.830314224054683,5370.477235078,46164219.0,25.267191635862,2.196,1807.4,0.039504260263361735,0.17167320333333333,18.4165705,-0.20305400000000162,32.38602014631033,-0.009061926666666664
Algeria,2024,474116.0,913242.78,1926.2,18.634737,9.401863,2.5914679,337.7960154861212,454.3577120701472,0.18312287,0.19983345,0.15590353,18.715975,18.747614,17.359031632336,13.9597061505767,0.830314224054683,5752.99076651465,46814308.0,24.7207092809382,2.725,1878.8,0.02522886949116465,0.17961995,18.7317945,0.3914870000000015,-63.24276653677225,0.00794674666666667
Egypt,2000,45513.0,281745.0,6190.4,20.208597,11.996948,3.8412788,51.09390743914992,421.51486388842267,0.04972263,0.14764202,0.11769583,21.98734,22.07934,3.30604249334472,15.5380770361658,0.0594806368978854,1366.09274372613,73083284.0,57.2660601067481,0.083,,,0.10502015999999999,22.03334,,,
Egypt,2001,47519.0,293903.0,6185.0,20.82901,11.918915,3.8520024,27.65092449844815,423.74096262454987,0.04395144,0.14764175,0.13031611,22.600946,22.607985,3.35325732080968,15.3512684694731,0.060126575920438,1295.1374184163,74652029.0,57.2164493234667,0.687,6190.4,-0.0008723184285344132,0.1073031,22.6044655,0.6204129999999992,-23.442982940701775,0.002282940000000011
Egypt,2002,49532.0,336442.0,6792.4,20.906805,12.309339,3.8670523,40.31238177907653,419.89971319834393,0.048182234,0.14513274,0.13935474,22.510742,22.49531,3.4396504093626,15.4048561625759,0.0607725149429906,1116.82884626213,76239137.0,57.1652370516083,0.816,6185.0,0.09820533548908639,0.11088990466666666,22.503026,0.07779499999999828,12.661457280628383,0.0035868046666666653
Egypt,2003,49873.0,204722.0,4104.9,20.702637,11.70959,4.047192,31.57103958423249,422.3311834335327,0.044890314,0.1419978,0.1453512,22.377127,22.423273,3.4245818474057,15.2867065868263,0.0614184539655432,1031.27556291284,77853548.0,57.1165314466208,0.716,6792.4,-0.3956627995995524,0.110746438,22.400199999999998,-0.20416799999999924,-8.74134219484404,-0.0001434666666666612
Egypt,2004,49086.0,315193.0,6421.2,20.635359,11.619397,3.9701822,33.537539053475484,421.8578625917434,0.04558355,0.1437845,0.15002237,22.31703,22.324722,3.49389723240745,14.2699361219864,0.0620643929880958,991.255689145253,79477443.0,57.0744406639524,0.637,4104.9,0.5642768398742968,0.11313013999999999,22.320876,-0.06727799999999817,1.9664994692429936,0.0023837019999999876
Egypt,2005,49000.0,310000.0,6326.5,20.532211,11.558248,3.8612869,30.485437598545104,422.564643740654,0.045199458,0.14240748,0.15142839,22.263374,22.294672,3.53910291827817,13.9816898792943,0.0627103320106484,1105.53920713903,81101004.0,57.0430728590512,0.511,6421.2,-0.014748022176540143,0.11301177600000001,22.279023,-0.1031480000000009,-3.05210145493038,-0.00011836399999998193
Egypt,2006,49000.0,500000.0,10204.1,20.555655,11.725009,3.7713375,36.98336288426072,421.7901577949524,0.04541861,0.14226726,0.15388893,22.25841,22.270813,3.54914862624943,13.2372025254978,0.0633562710332011,1298.97900203124,82700403.0,57.0270008319896,0.712,6326.5,0.6129139334545168,0.11385826666666667,22.2646115,0.023444000000001353,6.497925285715617,0.0008464906666666577
Egypt,2007,46540.0,507053.0,10895.0,20.833208,12.013593,3.9157372,36.01274499041028,420.9817958672841,0.044953305,0.14139445,0.15662253,22.377823,22.358124,3.55417148023507,13.4201262083781,0.0640022100557537,1547.74170735909,84276225.0,57.0270333655491,0.558,10204.1,0.06770807812545931,0.11432342833333335,22.367973499999998,0.2775529999999975,-0.970617893850438,0.0004651616666666858
Egypt,2008,46200.0,480071.0,10391.1,21.226004,12.016739,3.7855566,39.89654277195223,423.97805738449097,0.045901354,0.14039333,0.15914376,22.797506,22.777292,3.55818976342358,12.6302400893356,0.0646481490783063,1896.21594269779,85864789.0,57.0391010879127,0.87,10895.0,-0.04625057365764107,0.115146148,22.787399,0.3927960000000006,3.8837977815419436,0.000822719666666652
Egypt,2009,46274.0,449009.0,9703.3,21.132288,11.568805,3.9664204,27.50591550127137,426.0078504880269,0.04152306,0.13827501,0.15900867,22.7491,22.748049,3.70586167060124,12.9979466513145,0.0652940881008589,2161.63964573927,87501636.0,57.0616529375096,0.853,10391.1,-0.06619125982812224,0.11293558,22.7485745,-0.09371600000000058,-12.390627270680856,-0.00221056800000001
Egypt,2010,50161.0,390932.0,7793.5,22.006647,12.468686,3.922863,21.759400223381817,426.47868824005127,0.04176867,0.11049953,0.099722005,23.707605,23.735558,3.68777939625295,13.3407591579645,0.0659400271234115,2455.08194645282,89196072.0,57.0942824479846,2.273,9703.3,-0.19681963867962438,0.083996735,23.7215815,0.8743590000000019,-5.746515277889554,-0.02893884499999999
Egypt,2011,52668.0,459650.0,8727.3,20.514845,11.814876,3.7436068,55.86505318968557,416.50090710322064,0.046993922,0.119740926,0.10551857,22.331766,22.511972,3.63654628559948,13.8691050980964,0.0624802852981064,2590.64384891965,91093059.0,57.1365831529823,0.614,7793.5,0.11981779688201688,0.09075113933333334,22.421869,-1.4918019999999999,34.10565296630375,0.006754404333333339
Egypt,2012,57551.0,563070.0,9783.8,21.021828,11.756579,3.9226217,35.81889827316627,420.8344420194626,0.04156173,0.1200599,0.11241341,22.835243,22.724699,3.71289366618112,11.2727652713919,0.0590205434728013,2996.0677072015,93161001.0,57.1881485861475,0.941,8727.3,0.12105691336381241,0.09134501333333334,22.779971,0.5069829999999982,-20.0461549165193,0.0005938739999999942
Egypt,2013,61711.0,541790.0,8779.5,20.996483,11.286339,4.047728,33.21547622047365,427.2572437524796,0.04136221,0.12231493,0.12030337,22.782745,22.857468,3.74802350695665,11.2743496022361,0.0555608016474961,3025.52563552448,95333553.0,57.2485722811249,1.041,9783.8,-0.10264927737688823,0.09466017,22.8201065,-0.025344999999997953,-2.603422052692622,0.003315156666666666
Egypt,2014,60837.0,565669.0,9298.1,21.21727,12.033849,3.6767366,35.04754954832606,420.693358540535,0.040311825,0.12569176,0.123452,23.131882,23.086847,3.73217137977799,11.3377089201878,0.052101059822191,3133.39102265541,97528654.0,57.3174477715592,1.247,8779.5,0.05906942308787522,0.09648519500000001,23.109364499999998,0.22078699999999785,1.832073327852413,0.0018250250000000079
Egypt,2015,69707.0,698927.0,10026.6,21.037455,11.8536,3.8811858,64.58458621660247,416.544486284256,0.042110994,0.06168979,0.06241819,23.017601,23.187662,3.80719985936009,11.3940627685257,0.0486413179968858,3306.98159414141,99597342.0,57.3943685910952,1.198,9298.1,0.07834934018778039,0.05540632466666667,23.1026315,-0.17981499999999784,29.537036668276414,-0.04107887033333334
Egypt,2016,78968.0,874748.0,11077.2,21.676363,11.866028,3.938221,30.28430336434394,423.549042781194,0.03807438,0.074931756,0.07308658,23.52846,23.547354,3.75083168416294,11.769316084742,0.0451855944547692,3270.6287768197,101644589.0,57.4789282733775,1.392,10026.6,0.10478128179043744,0.06203090533333333,23.537906999999997,0.6389079999999971,-34.30028285225853,0.006624580666666657
Egypt,2017,91826.0,1094724.0,11921.7,20.92906,11.745059,3.7647364,29.141316276974976,422.6096345980962,0.03574792,0.08347834,0.081258334,22.8672,22.91407,3.85450680596715,10.9863806449848,0.0451855944547692,2395.10333299491,103696057.0,57.5513991312821,0.61,11077.2,0.07623767739139864,0.066828198,22.890635,-0.7473029999999987,-1.1429870873689651,0.004797292666666675
Egypt,2018,89955.0,1083771.0,12047.9,21.952639,12.548892,3.8585575,49.50306964898482,418.4455755154292,0.039596666,0.08839699,0.09020746,23.864784,23.819618,3.88065698930132,10.8302490249025,0.0451855944547692,2484.70315630508,105682094.0,57.5422822550031,2.057,11921.7,0.010585738611104123,0.07273370533333334,23.842201,1.0235790000000016,20.361753372009844,0.0059055073333333374
Egypt,2019,103000.0,981000.0,9524.3,21.106737,11.698787,4.0127606,56.00334210076835,423.3355835278829,0.04229607,0.09341201,0.09137731,23.039507,23.071236,3.93992666633181,10.6971354538956,0.0451855944547692,2962.98892023003,107553158.0,57.5187972667352,0.992,12047.9,-0.2094638899725264,0.07569513,23.0553715,-0.8459020000000024,6.50027245178353,0.0029614246666666566
Egypt,2020,101000.0,968400.0,9588.1,21.032585,12.341205,3.907335,88.85371180158108,419.8909480571747,0.047021713,0.12815191,0.09792697,23.106207,23.257696,3.98915063539103,11.1668239443487,0.0451855944547692,3511.11381026379,109315124.0,57.4818465369326,1.0,9524.3,0.006698655019266697,0.091033531,23.1819515,-0.074151999999998,32.850369700812735,0.015338401000000002
Egypt,2021,108360.0,1056548.0,9750.4,21.539177,12.233185,3.8783357,45.42089379997924,425.9899333318074,0.041540608,0.13121402,0.10660682,23.469984,23.491432,4.04942488321865,11.4369326589725,0.0451855944547692,3827.35415374308,110957008.0,57.4313937378532,1.688,9588.1,0.01692723271555363,0.09312048266666667,23.480708,0.5065919999999977,-43.432818001601845,0.00208695166666667
Egypt,2022,112657.0,1011444.0,8978.1,20.913702,11.980652,3.9001234,40.94492512370925,421.1117263635,0.04311101,0.13037391,0.111899495,22.769495,22.74307,4.07654829474107,10.9457535224737,0.0451855944547692,4233.30783744856,112618250.0,57.3674870991968,0.613,9750.4,-0.07920700689202487,0.09512813833333333,22.756282499999998,-0.625474999999998,-4.475968676269993,0.0020076556666666634
Egypt,2023,116687.0,1185196.0,10157.1,21.708342,12.795247,3.7723415,44.51961672108155,417.8133603334427,0.042884395,0.13188772,0.11582205,23.54509,23.499321,4.07654829474107,10.6003111645036,0.0451855944547692,3456.78965212363,114535772.0,57.2901884958081,1.868,8978.1,0.13131954422427916,0.09686472166666667,23.5222055,0.7946399999999976,3.5746915973723006,0.001736583333333333
Egypt,2024,117744.0,1269795.45,10784.4,21.973555,12.555736,3.6454585,29.023061297717504,425.53807346026105,0.03932762,0.12770899,0.12258189,24.081976,24.121237,4.07654829474107,13.7121128792805,0.0451855944547692,3338.47371043679,116538258.0,57.1995636061596,2.013,10157.1,0.061759754260566346,0.0965395,24.101606500000003,0.2652130000000028,-15.496555423364043,-0.00032522166666666685
Greece,2000,780357.0,2501916.4,3206.1,14.948529,8.608986,2.6399763,498.3912613838911,458.4845825433731,0.20665719,0.2162034,0.22598238,15.243428,15.266998,66.1675717610551,5.50251363510967,27.93040806827,11638.2010697215,10805808.0,27.334357089016,0.741,,,0.21628099,15.255213,,,
Greece,2001,787500.0,2349933.77,2984.0,15.284108,8.916644,2.8384054,696.8125272095203,449.4491379658381,0.20462996,0.21045627,0.21345264,15.723371,15.792073,65.4615981380915,5.36221949397772,28.1643669511249,12156.9572824221,10862132.0,27.1539296211498,1.38,3206.1,-0.0692741960637534,0.20951295666666667,15.757722000000001,0.3355789999999992,198.42126582562923,-0.00676803333333334
Greece,2002,793449.0,2862958.42,3608.2,14.998845,9.512039,2.5224493,832.160894036293,435.6290971835454,0.23416893,0.23931478,0.233474,15.2426605,15.204361,64.7245927075252,5.22103153499556,28.398326609775,13782.195640943,10902022.0,26.9022890357484,0.503,2984.0,0.20918230563002682,0.23565256999999998,15.223510749999999,-0.2852630000000005,135.3483668267727,0.02613961333333331
Greece,2003,790840.0,2202856.49,2785.5,14.828171,8.91956,2.7477932,836.4842452406883,438.82868973414105,0.22761822,0.23595177,0.24186175,15.062355,15.064697,64.0186190845617,5.3240542693888,28.63228549263,18020.612039764,10928070.0,26.567731975907,0.457,3608.2,-0.228008425253589,0.23514391333333332,15.063526,-0.170674,4.323351204395294,-0.0005086566666666625
Greece,2004,794160.0,2204020.0,2775.3,14.862271,9.024312,2.7249794,684.4730920493603,442.6578535636266,0.21868621,0.22556938,0.23559082,15.081225,15.064908,62.6842513576416,4.54970535485524,28.8662451512801,21449.2552764245,10955141.0,26.1732397076272,0.407,2785.5,-0.0036618201400107075,0.22661547,15.0730665,0.03410000000000046,-152.01115319132805,-0.008528443333333302
Greece,2005,797321.0,2628910.54,3297.2,14.647687,8.718511,2.712403,805.2301558852196,443.1286499897639,0.21865635,0.22461808,0.22370438,14.965869,15.006061,62.1024049650892,4.47718109899217,29.100204034135,22054.1315756886,10987314.0,25.7382623305689,0.271,2775.3,0.18805174215400133,0.22232627000000002,14.985965,-0.21458400000000033,120.7570638358593,-0.004289199999999993
Greece,2006,796972.0,2425149.0,3043.0,14.601341,8.785652,2.6966734,739.880473524332,441.97106182575226,0.2264617,0.23442274,0.23556256,14.827057,14.840915,61.0007757951901,3.28557674416163,29.3341629169899,24416.0232970275,11020362.0,25.282249944392,0.317,3297.2,-0.07709571757855149,0.23214899999999997,14.833986,-0.046345999999999776,-65.34968236088753,0.009822729999999946
Greece,2007,795724.0,2313016.63,2906.8,15.552414,9.015164,2.671415,656.291834153235,453.9023814201355,0.2101237,0.21675694,0.21173984,15.614718,15.585808,60.1474010861133,3.15474298162147,29.56812257564,28440.7625328955,11048473.0,24.8246526487561,1.148,3043.0,-0.04475846204403544,0.21287349333333336,15.600263,0.951073000000001,-83.58863937109709,-0.01927550666666661
Greece,2008,797906.0,2291979.69,2872.5,15.541936,9.178886,2.732053,543.6325985491276,454.97084867954254,0.20364709,0.20942257,0.21110511,15.697139,15.636612,59.4026377036462,2.89505867715816,29.802081458495,31695.8331092209,11077841.0,24.384920543321,0.949,2906.8,-0.0117999174349801,0.20805825666666666,15.6668755,-0.010478000000000876,-112.65923560410738,-0.004815236666666695
Greece,2009,801533.0,2400580.2,2995.0,15.419952,9.594371,2.6567624,908.493090569973,440.74142185846966,0.23184824,0.2365234,0.23117298,15.520253,15.477061,58.6501163692785,2.92582395634654,30.0360411171451,29425.4573200263,11107017.0,23.9825037277465,0.835,2872.5,0.04264577893820709,0.23318154,15.498657000000001,-0.12198399999999943,364.8604920208454,0.02512328333333333
Greece,2010,806451.0,2559567.11,3173.9,15.918391,10.034813,2.6952116,871.9809874296188,437.5427875518799,0.22628498,0.23199446,0.23235677,16.124315,16.123663,58.0993017843289,2.9142102078812,30.27,26653.0488008626,11121341.0,23.6368523016923,1.633,2995.0,0.05973288814691147,0.23021207,16.123989,0.4984389999999994,-36.51210314035416,-0.002969470000000002
Greece,2011,807567.0,2491025.8,3084.6,14.647545,8.511264,2.7470067,675.6221101731062,446.03669333457947,0.21608014,0.22388892,0.22276635,14.862079,14.972562,57.377812257564,3.0618456010827,30.27,25504.7866510124,11104899.0,23.3647390070593,0.441,3173.9,-0.028135732064652363,0.22091180333333335,14.917320499999999,-1.2708460000000006,-196.35887725651264,-0.00930026666666664
Greece,2012,807696.0,2764017.32,3422.1,15.61987,8.865108,2.7778466,798.3477167859674,454.538606484731,0.21029104,0.21473008,0.2053634,15.996262,15.885147,56.5011636927851,3.41908207828197,30.27,21624.346052551,11045011.0,23.1320202550678,1.286,3084.6,0.10941451079556508,0.21012817333333333,15.940704499999999,0.9723250000000014,122.72560661286116,-0.010783630000000016
Greece,2013,796674.0,1752074.83,2199.2,15.781718,9.000707,2.7428734,724.387642711401,452.5649944543839,0.2065771,0.20965868,0.20964663,16.071142,16.131403,55.4926299456943,3.35146223879432,30.27,21573.3449762805,10965211.0,22.9048000349829,1.374,3422.1,-0.357353671722042,0.20862747,16.1012725,0.1618479999999991,-73.96007407456636,-0.0015007033333333253
Greece,2014,818285.0,2592375.17,3168.1,15.707759,10.074801,2.5466926,863.4212353229523,435.4250572522481,0.2280975,0.22947139,0.21257204,16.023026,15.986789,48.1070597362296,3.53346105430384,30.27,21474.7257123892,10892413.0,22.6869513724134,1.123,2199.2,0.4405692979265188,0.22338031,16.0049075,-0.07395900000000033,139.03359261155128,0.01475283999999999
Greece,2015,821206.0,2907865.78,3541.0,15.3381195,9.011765,2.7275677,819.89009770751,442.6527331670125,0.22471307,0.22906655,0.22161286,15.580638,15.603765,48.0915438324282,3.82153798821664,30.27,17980.7298238137,10820883.0,22.4805573682455,0.961,3168.1,0.11770461790978826,0.22513082666666664,15.5922015,-0.3696394999999999,-43.531137615442276,0.001750516666666646
Greece,2016,797820.0,2755431.0,3453.7,15.727338,9.123955,2.7640407,707.6158274114132,448.5678644975026,0.20773917,0.20934068,0.19587821,16.129591,16.160376,47.6027928626843,3.45812941533327,30.2699767261443,17919.2426377048,10775971.0,22.2877011233652,1.626,3541.0,-0.02465405252753461,0.20431935333333331,16.144983500000002,0.38921850000000013,-112.2742702960968,-0.02081147333333333
Greece,2017,792643.0,2837778.0,3580.1,15.370189,8.51548,2.7014446,752.0485134720802,456.2686825195949,0.2031473,0.20384906,0.18476574,15.716617,15.658877,46.9630783553142,3.7522702094539,30.2699767261443,18631.9930129293,10754679.0,22.1104657386589,0.715,3453.7,0.03659843066855828,0.19725403333333333,15.687747,-0.3571489999999997,44.43268606066704,-0.007065319999999986
Greece,2018,963120.0,2764628.38,2870.5,15.99335,9.999461,2.717882,876.0816986560822,438.4578140179317,0.22066766,0.2234,0.20660003,16.287773,16.320837,46.1108642358417,3.52573090341626,30.2699767261443,19873.4015238771,10732882.0,21.9509343150126,2.002,3580.1,-0.19820675400128485,0.21688922999999996,16.304305,0.6231609999999996,124.03318518400192,0.019635196666666632
Greece,2019,903080.0,3240063.0,3587.8,15.900037,9.581894,2.7496922,828.4002752900124,447.5677977403005,0.21344125,0.21477441,0.20325029,16.282473,16.195833,45.4892645461598,3.66151933931312,30.2699767261443,19335.3602002969,10721582.0,21.8111899533125,1.475,2870.5,0.24988677930674097,0.21048864999999997,16.239153,-0.0933130000000002,-47.681423366069794,-0.006400579999999989
Greece,2020,906020.0,3051400.0,3367.9,15.777809,9.209775,2.7960932,680.6300231814384,452.24061357975006,0.20568132,0.20666356,0.19303592,16.05641,16.060463,43.6358456167572,3.9238294812332,30.2699767261443,17886.733165236,10698599.0,21.6933157544448,1.351,3587.8,-0.061291041864095064,0.20179360000000002,16.0584365,-0.12222799999999978,-147.7702521085739,-0.008695049999999954
Greece,2021,826390.0,3045100.0,3684.8,15.727069,8.963008,2.8275795,848.3852385282516,450.1453898747762,0.21231635,0.21564913,0.20532803,16.295837,16.322166,44.3128673390225,3.53173488105093,30.2699767261443,20652.89659591,10570130.0,21.6115101352558,1.718,3367.9,0.09409424270316813,0.21109783666666668,16.3090015,-0.05073999999999934,167.7552153468132,0.00930423666666666
Greece,2022,846660.0,3208908.0,3790.1,15.601651,8.893369,2.7739115,708.6595395803452,455.6189326047897,0.21257883,0.21661554,0.20068102,15.895062,15.834663,41.6760170674942,3.78490731948212,30.2699767261443,20884.6773436263,10437805.0,21.4497809019191,1.109,3684.8,0.028576856274424633,0.20995846333333334,15.864862500000001,-0.1254179999999998,-139.7256989479065,-0.0011393733333333322
Greece,2023,840620.0,2498942.0,2972.7,16.110659,10.053973,2.694741,809.1744364798069,441.6418096224467,0.21985024,0.22227992,0.2020874,16.426157,16.406288,41.6760178432894,3.74222017907683,30.2699767261443,23343.7103964562,10407351.0,21.2253696157912,1.909,3790.1,-0.21566713279333005,0.21473918666666666,16.4162225,0.5090079999999979,100.51489689946175,0.00478072333333332
Italy,2000,1161600.0,2821000.0,2428.5,15.118874,9.707268,2.5202281,745.8429891467094,432.7676821947098,0.23879515,0.24775709,0.25115278,15.32915,15.307956,52.8780797922345,2.55763392992713,28.3014561169763,20190.0035636084,56942108.0,32.8067716213757,1.209,,,0.24590167333333335,15.318553000000001,,,
Italy,2001,1164558.0,3016200.0,2590.0,14.972435,9.566048,2.6533778,658.4836644530296,429.41583120822906,0.23094225,0.2393312,0.24592088,15.461284,15.554199,52.4215637871215,2.4818910807856,28.5242325458714,20570.4385917862,56976981.0,32.72480117712,1.513,2428.5,0.06650195593988051,0.23873144333333332,15.5077415,-0.1464389999999991,-87.35932469367981,-0.007170230000000027
Italy,2002,1170362.0,3231300.0,2760.9,14.843425,10.177852,2.497339,899.1760538816452,409.4456957578659,0.2587275,0.26138753,0.24734707,15.055135,14.989812,51.6471773784484,2.36532442144257,28.7470089747665,22451.3964379368,57089824.0,32.6461213433462,0.895,2590.0,0.06598455598455599,0.25582069999999996,15.0224735,-0.12901000000000096,240.69238942861557,0.017089256666666636
Italy,2003,1162713.0,3546130.0,3049.9,15.045827,9.546796,2.5508041,908.7994071543216,423.7731893459956,0.24655254,0.25358206,0.255976,15.4216385,15.447197,50.4095117645865,2.35238168739719,28.9697854036616,27577.5700319855,57399184.0,32.5700585388213,1.508,2760.9,0.10467601144554317,0.25203686666666664,15.43441775,0.2024019999999993,9.623353272676354,-0.0037838333333333196
Italy,2004,1166000.0,4534231.0,3888.7,14.580401,9.626086,2.5653956,1019.6890588998796,412.2459526062012,0.2588903,0.2669409,0.270151,14.924164,14.909055,50.3283533636776,2.34229627595505,29.1925618325567,31348.1901841445,57828179.0,32.4927500260092,0.729,3049.9,0.2750254106692023,0.26532740000000005,14.9166095,-0.465425999999999,110.88965174555801,0.01329053333333341
Italy,2005,1168600.0,3774812.0,3230.2,13.938126,8.701045,2.5250635,1004.050362288952,414.2705275615056,0.25898722,0.26398894,0.26284525,14.488643,14.555415,49.8312581581101,2.03006110909468,29.4153382614518,32062.723833669,58166682.0,32.4102830681581,0.542,3888.7,-0.16933679635868026,0.26194047000000004,14.522029,-0.6422749999999997,-15.638696610927582,-0.00338693000000001
Italy,2006,1167862.0,3415683.0,2924.7,14.477597,9.039111,2.4694526,781.1246744394302,422.264361222585,0.24722774,0.253006,0.2532681,14.773747,14.738747,48.0288653379233,1.94158568418969,29.6381146903469,33537.1286994269,58399861.0,32.3187449285166,0.817,3230.2,-0.09457618723298866,0.25116728,14.756247,0.5394709999999989,-222.92568784952175,-0.010773190000000044
Italy,2007,1161311.0,3249800.0,2798.4,14.938708,9.2326355,2.5451534,799.6504095494747,422.8530031840007,0.24311103,0.24743801,0.23520939,15.295491,15.335136,47.8902197363705,1.89414967924379,29.860891119242,37826.1754554823,58756247.0,32.2142228703331,1.535,2924.7,-0.04318391629910756,0.24191947666666666,15.3153135,0.4611110000000007,18.52573511004448,-0.009247803333333332
Italy,2008,1180500.0,3473600.0,2942.5,15.03848,9.358983,2.54434,917.0607208907604,423.6466192801793,0.24071318,0.24528171,0.23911898,15.323273,15.269524,48.8884680675508,1.87300893559166,30.0836675481371,40828.5795580937,59211181.0,32.0928041568559,1.093,2798.4,0.051493710691823846,0.2417046233333333,15.2963985,0.09977199999999975,117.4103113412857,-0.000214853333333348
Italy,2009,1190000.0,3286600.0,2761.8,14.901326,9.686028,2.5899963,1085.3282443284988,416.0594432751338,0.26169083,0.26843378,0.26741704,15.132797,15.123604,47.2828843695683,1.80208177882956,30.3064439770322,37099.6133958219,59555454.0,31.9505760513335,1.169,2942.5,-0.06141036533559896,0.26584721666666666,15.1282005,-0.13715400000000066,168.26752343773842,0.02414259333333335
Italy,2010,1190800.0,3170700.0,2662.7,14.573532,9.659729,2.6555374,1179.2110459208488,405.38095172246295,0.2684267,0.2753277,0.27451214,14.888982,14.96345,48.45088902265,1.76928173132246,30.5292204059273,35856.8625485539,59819407.0,31.7836258170143,0.699,2761.8,-0.0358823955391413,0.27275551333333337,14.926216,-0.32779399999999903,93.88280159235,0.006908296666666702
Italy,2011,1144422.0,3182204.0,2780.6,14.842891,9.440849,2.472283,773.1459104865789,421.57002143065137,0.24885072,0.2550478,0.25574616,15.013881,15.010869,46.8439526846523,1.84910093882918,30.7111775407652,38432.3742820019,60026841.0,31.5984926110489,1.189,2662.7,0.04427836406654895,0.25321489333333336,15.012374999999999,0.2693589999999997,-406.0651354342699,-0.01954062000000001
Italy,2012,1125382.0,3017537.1,2681.3,15.259763,9.164533,2.6266706,885.6946337074041,432.6702482302984,0.23767251,0.24510051,0.23785292,15.645976,15.592366,46.4259869199711,1.90886941227517,30.8931346756031,34854.3949441965,60191247.0,31.2391205764741,1.488,2780.6,-0.035711716895633905,0.24020864666666666,15.619171,0.4168719999999997,112.5487232208252,-0.013006246666666693
Italy,2013,1146863.0,2940545.2,2564.0,14.926602,9.698489,2.5613232,1019.296654343605,419.3505557378133,0.25168854,0.256242,0.25370196,15.277443,15.302463,46.0912085162215,2.05779366637333,31.075091810441,35701.6746002376,60311613.0,30.6926010083924,0.962,2681.3,-0.043747435945250546,0.25387750000000003,15.289953,-0.3331609999999987,133.6020206362009,0.01366885333333337
Italy,2014,1156784.0,1963676.0,1697.5,15.216723,10.33268,2.5005932,965.1783215403556,413.2087600628535,0.25998598,0.26370752,0.25729853,15.421178,15.411876,44.5086196984965,1.90848213125891,31.2570489452789,36028.3494022349,60320707.0,30.4192361385121,1.581,2564.0,-0.3379485179407177,0.2603306766666667,15.416526999999999,0.2901209999999992,-54.11833280324947,0.006453176666666671
Italy,2015,1147877.0,2732893.9,2380.8,15.267718,9.787282,2.4742749,925.1601376980544,420.30313940842944,0.24783163,0.25290474,0.2488274,15.547313,15.569305,43.7748124902779,1.99152552817849,31.4390060801169,30639.8829751432,60229605.0,30.3899993896484,1.654,1697.5,0.4025331369661267,0.24985459000000002,15.558309000000001,0.050995000000000346,-40.01818384230114,-0.01047608666666669
Italy,2016,1144947.0,2038303.0,1780.3,15.215617,9.945615,2.5858343,949.0264173746108,416.43920147418976,0.25645715,0.25901043,0.2491381,15.50137,15.518718,43.3250596852407,1.84915248302101,31.6209699781549,31391.5692898108,60115223.0,30.4030767474714,1.664,2380.8,-0.25222614247311836,0.25486856,15.510044,-0.0521010000000004,23.86627967655636,0.0050139700000000065
Italy,2017,1141893.0,2597974.0,2275.1,15.051338,8.762561,2.6070595,737.188582777977,439.6239777803421,0.2268558,0.23174028,0.22533162,15.619003,15.598648,43.3743295977925,1.89343264776643,31.8029338761929,32844.115660604,60002252.0,30.4819215740618,1.57,1780.3,0.27793068583946523,0.22797589999999998,15.6088255,-0.1642790000000005,-211.8378345966338,-0.02689266000000004
Italy,2018,1142120.0,1953540.0,1710.5,15.448331,10.664622,2.542676,1128.4906542301178,405.9986162980397,0.2648309,0.26645806,0.2539595,15.787094,15.752017,41.948748469826,1.85755612561626,31.9848977742309,35062.3364176949,59877221.0,30.5199966430664,1.82,2275.1,-0.2481649158278757,0.26174948666666664,15.7695555,0.39699300000000015,391.3020714521408,0.03377358666666666
