Country,Country_Code,Year,Agricultural_land_pct,Agriculture_value_added_pct_GDP,Forest_area_pct,GDP_per_capita,Population,Rural_population_pct
Spain,ESP,2003,58.3982692654394,3.42077756723389,35.114186414535,21522.0170990262,42187645.0,23.290664409141
Spain,ESP,2004,58.2375095156056,3.11780935959045,35.4070555711367,24925.0267844576,42921895.0,23.0450372452867
Spain,ESP,2005,58.4343505179427,2.75836581828682,35.7042517381635,26450.9530130382,43653155.0,22.7793198079706
Spain,ESP,2006,57.3429796785442,2.40075384884813,36.002998116157,28421.686527407,44397319.0,22.5031351216798
Spain,ESP,2007,56.1078720121817,2.4946614560374,36.2844202680772,32652.015594702,45226803.0,22.2261062109013
Spain,ESP,2008,56.4194065757819,2.35367195478016,36.5979510825982,35603.248328071,45954106.0,21.9578561001223
Spain,ESP,2009,56.0903220631292,2.24960158062983,36.8992880920868,32279.8208476151,46362946.0,21.7080078138299
Spain,ESP,2010,55.0888982220356,2.41740898393438,37.089938201236,30658.7422282912,46576897.0,21.4861843765112
Spain,ESP,2011,54.0409698327599,2.3625185975353,37.1019204609106,31824.6219134777,46742697.0,21.304602043505
Spain,ESP,2012,53.8613782211471,2.39776671776239,37.0797784930329,28456.4438151477,46773055.0,21.1544319698382
Spain,ESP,2013,53.4439535395134,2.60946207875576,37.0821135123248,29228.846559842,46604197.0,21.0141913097888
Spain,ESP,2014,53.1336838527818,2.52697678134345,37.0844485316167,29707.765509467,46460733.0,20.8803286166512
Spain,ESP,2015,53.1890621841609,2.72327046339292,37.1275324670126,25982.4416197775,46422303.0,20.7545107256977
Spain,ESP,2016,52.5772473596977,2.81522075003094,37.142868581403,26755.6061149398,46458139.0,20.6384044722003
Spain,ESP,2017,52.6387138276281,2.80344676690393,37.1522339173654,28381.3425596906,46571232.0,20.5336766914317
Spain,ESP,2018,52.408209711446,2.70128254621885,37.1566467814769,30602.4212881113,46782011.0,20.4419942186639
Spain,ESP,2019,52.4584917258728,2.51980122994951,37.1677215644695,29786.5245689007,47118501.0,20.3650238891693
Spain,ESP,2020,52.3316792232841,2.78468031745976,37.1773054885498,27233.9426461608,47359424.0,20.3044325382201
Spain,ESP,2021,52.4848941208322,2.76824927112995,37.1727521093233,30799.4775937775,47443821.0,20.2153757016402
Spain,ESP,2022,53.3572810066811,2.36964000049424,37.1827922798055,30319.4987196616,47786102.0,20.0451205432186
Spain,ESP,2023,49.5753269878931,2.6062235563618,37.1925889548355,33493.2225409111,48352528.0,19.871508998144
Spain,ESP,2024,49.5753269878931,2.75300596488807,37.1925889548355,35326.7683069278,48848840.0,19.684800178793
Syria,SYR,2000,74.6055065839591,24.7339772855403,2.35107193383393,1138.18722723683,16637888.0,48.123188387862
Syria,SYR,2001,74.6708020459245,25.4975511779491,2.38371966481663,1177.53806921268,17051338.0,47.7145362969241
Syria,SYR,2002,74.8666884318207,24.8635435252136,2.41636739579933,1189.98119453595,17468332.0,47.3042254300836
Syria,SYR,2003,75.2383027398006,24.6554759380094,2.45154964867368,1220.179077256,17889296.0,46.8975989451668
Syria,SYR,2004,75.7476711881026,22.4332996039678,2.48450182491693,1368.11263904001,18336875.0,46.5
Syria,SYR,2005,75.3282126709157,20.293121708002,2.51718690417824,1533.90017615946,18814091.0,46.1772797625305
Syria,SYR,2006,75.5704405598214,21.4567815802916,2.5490388280782,1718.78469956591,19637022.0,45.940229619477
Syria,SYR,2007,75.6752341537791,19.4588025950103,2.5815726421259,1937.61199094087,20884125.0,45.7116030568226
Syria,SYR,2008,75.6806795905032,18.7564030905377,2.61424526247005,2429.1247629459,21636564.0,45.4141535605507
Syria,SYR,2009,75.7351339577434,22.7950178570023,2.6469178828142,2462.20127278738,21976969.0,44.9706346166448
Syria,SYR,2010,75.7392582911289,19.4389724414256,2.67973642650983,2730.61487784917,22482421.0,44.3037997110881
Syria,SYR,2011,75.7773784240048,20.6469030981773,2.71241082611774,2952.14372909443,22878098.0,41.5182295816479
Syria,SYR,2012,75.8100528236127,23.432298282026,2.74508522572564,1897.66115018696,22759763.0,34.9103337169665
Syria,SYR,2013,75.8100528236127,25.1049303727798,2.77775962533355,985.892669221634,21666917.0,26.9379508113863
Syria,SYR,2014,75.7991613570767,26.8601256182656,2.81043402494146,1060.59105887433,20273659.0,24.0
Syria,SYR,2015,75.7882698905408,33.1304655969871,2.84310842454937,847.731545352582,19424618.0,24.2470932811458
Syria,SYR,2016,75.7835103196645,34.1668749627531,2.84310842454937,656.349017520952,19193834.0,24.84599036602
Syria,SYR,2017,75.804775908076,40.6356090849324,2.84310842454937,851.501972646386,19224668.0,25.4604403676608
Syria,SYR,2018,75.7920165550291,39.0098877578608,2.84310842454937,1098.06667935023,19577845.0,25.9387397618225
Syria,SYR,2019,75.7574143658444,40.7410419328786,2.84310842454937,1109.53933821464,20353534.0,26.1751211738014
Syria,SYR,2020,75.7685345531776,32.652890568598,2.84310842454937,593.911771822527,21049429.0,26.5874968897488
Syria,SYR,2021,74.9930675815499,38.6743054965317,2.84310842454937,688.566109726934,21628839.0,26.9874992370605
Syria,SYR,2022,74.0946468441976,42.8517272820162,2.84267276588793,1056.78264718197,22462173.0,27.3875007629395
Syria,SYR,2023,74.0946468441976,,2.84310842454937,,23594623.0,27.8326196856796
Syria,SYR,2024,74.0946468441976,,2.84310842454937,,24672760.0,27.9238654241746
Tunisia,TUN,2000,61.476570545829,10.006319351485,4.29872554067971,2199.04465936314,9764935.0,36.3833346177416
Tunisia,TUN,2001,61.1418640576725,9.4218557064738,4.31132852729145,2235.71981624751,9869677.0,36.0458242546642
Tunisia,TUN,2002,62.8411431513903,8.29848151435206,4.32393151390319,2320.7723805785,9971515.0,35.7177445107495
Tunisia,TUN,2003,62.9763130792997,9.2914975178949,4.33653450051493,2725.8643148859,10071632.0,35.3944027312456
Tunisia,TUN,2004,63.2723995880536,9.90254515493647,4.34913748712667,3067.41936376975,10166163.0,35.0727258538662
Tunisia,TUN,2005,63.2337796086509,9.16983114804996,4.36174047373841,3146.8260743927,10255472.0,34.7659098260996
Tunisia,TUN,2006,63.1179196704428,9.28070949947767,4.37434346035015,3322.56933570096,10346410.0,34.4790190348479
Tunisia,TUN,2007,63.1114830072091,8.64201987385816,4.3869464469619,3726.91672935667,10441702.0,34.1999969482422
Tunisia,TUN,2008,63.6006694129763,7.8486499786515,4.39954943357364,4255.05008019523,10542635.0,33.9323946015639
Tunisia,TUN,2009,63.0084963954686,8.45660665471427,4.41215242018538,4080.09032448781,10650681.0,33.6637802124023
Tunisia,TUN,2010,64.6112255406797,6.846146170059,4.42475540679712,4291.86120891575,10765980.0,33.3719940185547
Tunisia,TUN,2011,64.8300720906282,7.57684450427472,4.4346035015448,4420.64772206537,10886035.0,33.0808113802143
Tunisia,TUN,2012,63.8645726055613,8.30025725587419,4.44445159629248,4297.26782454273,11009647.0,32.7901077270508
Tunisia,TUN,2013,63.9997425334707,7.96930864809374,4.45429969104016,4369.79345826358,11141361.0,32.5000457763672
Tunisia,TUN,2014,62.8282698249228,8.57165956609159,4.46414778578785,4458.97895464547,11274288.0,32.2475356620899
